CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain
629,1,28,8,108601.0,1,1,1,119647.7,0,0,1,0
545,1,45,6,93796.42,2,1,1,162321.26,0,0,1,0
781,1,20,0,125023.1,2,1,1,108301.45,0,1,0,0
717,1,31,4,129722.57,1,0,0,41176.6,0,1,0,0
697,0,39,6,151553.19,1,1,1,44946.29,0,1,0,0
693,0,45,4,0.0,2,1,1,26589.56,0,0,0,1
803,1,28,3,0.0,2,1,0,159654.0,0,1,0,0
458,0,28,2,171932.26,2,1,1,9578.24,0,0,1,0
644,0,26,4,153455.72,2,1,1,82696.84,0,0,0,1
812,1,34,5,103818.43,1,1,1,166038.27,0,1,0,0
537,0,41,0,0.0,2,0,1,175262.49,0,1,0,0
647,0,42,9,0.0,2,1,1,51362.82,0,1,0,0
617,1,41,7,0.0,2,0,1,14496.67,0,1,0,0
671,1,28,8,119859.52,2,1,0,125422.66,0,0,1,0
596,1,67,6,0.0,2,1,1,138350.74,0,0,0,1
613,0,21,7,105627.95,1,1,1,36560.51,0,1,0,0
744,1,32,4,96106.83,1,1,1,79812.77,0,0,1,0
610,0,45,3,0.0,1,1,0,38276.84,1,0,0,1
712,0,32,1,0.0,2,1,0,1703.58,0,1,0,0
550,1,39,2,116120.19,2,1,1,195638.13,0,0,0,1
471,1,26,8,0.0,2,1,1,179655.87,0,0,0,1
666,0,47,5,0.0,1,0,0,166650.9,1,0,0,1
690,1,31,2,137260.45,2,1,0,55387.28,0,0,1,0
691,0,38,5,114753.76,1,1,0,107665.02,0,0,1,0
690,1,36,10,0.0,2,1,0,55902.93,0,0,0,1
705,0,43,7,79974.55,1,1,1,103108.33,0,0,1,0
434,1,55,6,0.0,1,0,1,73562.05,1,0,0,1
726,0,56,8,123110.9,3,0,1,130113.78,1,0,0,1
613,0,30,5,131563.88,2,1,0,170638.98,0,0,1,0
803,0,26,4,0.0,2,1,1,181208.47,0,1,0,0
683,1,30,4,114779.35,1,0,0,183171.47,0,1,0,0
657,1,41,8,109402.13,1,1,1,66463.62,0,0,0,1
717,0,28,9,82498.14,2,0,0,40437.67,0,0,1,0
646,1,35,6,84026.86,1,0,1,164255.69,0,1,0,0
699,1,44,8,158697.61,1,1,0,107181.22,0,1,0,0
667,0,33,4,127076.68,2,1,0,69011.66,0,0,1,0
723,0,49,4,0.0,2,0,1,89972.25,0,1,0,0
770,1,36,2,89800.14,1,1,1,105922.69,0,1,0,0
565,1,36,6,106192.1,1,1,0,149575.59,0,1,0,0
636,1,60,7,124447.73,1,1,1,141364.62,1,0,0,1
655,0,36,1,135515.76,1,1,0,86013.96,0,0,0,1
571,1,40,5,0.0,2,0,0,72849.29,0,1,0,0
516,0,27,1,0.0,1,0,1,112311.15,0,0,0,1
694,1,39,3,0.0,1,1,1,95625.03,0,0,0,1
641,1,57,5,0.0,2,1,1,122449.18,0,1,0,0
621,1,47,7,107363.29,1,1,1,66799.28,0,0,1,0
461,0,35,5,0.0,1,1,1,54209.02,0,1,0,0
711,1,37,2,0.0,2,1,0,83978.86,1,0,0,1
653,1,47,6,0.0,1,1,0,50695.93,1,1,0,0
569,1,25,9,173459.45,2,1,1,44381.06,0,0,1,0
740,1,39,9,0.0,2,1,0,19047.23,0,1,0,0
719,1,38,0,0.0,1,1,0,126876.47,0,0,0,1
711,0,29,3,130181.47,2,1,0,31811.44,0,1,0,0
850,1,22,2,0.0,2,1,1,9684.52,0,0,0,1
581,1,31,6,116891.72,1,1,0,107137.3,0,0,1,0
753,1,92,3,121513.31,1,0,1,195563.99,0,1,0,0
584,1,35,6,161613.94,2,1,1,148238.16,0,1,0,0
624,0,27,7,104848.68,1,1,1,167387.36,0,0,1,0
850,1,31,4,146587.3,1,1,1,89874.82,0,0,1,0
621,0,36,7,116338.68,1,1,1,155743.48,0,0,0,1
765,1,37,7,102708.77,1,1,0,9087.81,0,0,1,0
616,1,29,8,149318.55,1,1,0,140746.13,0,0,1,0
598,1,59,8,118210.42,2,0,0,60192.14,1,0,1,0
616,0,31,3,136789.14,1,1,0,59346.4,1,1,0,0
650,0,35,3,165982.43,2,1,1,24482.16,0,0,1,0
614,0,34,5,0.0,2,1,0,185561.89,0,1,0,0
798,0,49,5,132571.67,1,1,1,31686.33,1,0,1,0
642,0,39,4,0.0,1,1,1,76821.24,0,1,0,0
777,0,58,4,0.0,1,1,1,62449.07,1,1,0,0
649,1,37,9,87374.88,2,1,1,247.36,0,1,0,0
467,1,39,5,0.0,2,1,1,7415.96,0,0,0,1
700,0,44,2,58781.76,1,1,0,16874.92,0,1,0,0
766,0,45,6,97652.96,1,1,0,127332.33,0,0,1,0
532,1,42,1,159024.71,1,1,0,100982.93,1,1,0,0
766,1,27,5,126285.73,1,1,0,177614.17,1,0,1,0
796,1,44,8,165326.2,1,1,1,57205.55,0,1,0,0
662,0,39,5,139562.05,2,1,0,61636.22,0,1,0,0
606,1,40,5,0.0,2,1,1,70899.27,0,1,0,0
528,1,35,3,156687.1,1,1,0,199320.77,0,1,0,0
751,0,28,10,132932.14,2,1,1,46630.47,0,0,1,0
720,1,33,2,0.0,2,0,1,141031.08,0,1,0,0
699,0,50,0,158633.61,1,1,0,193785.87,0,0,0,1
508,0,41,5,82161.7,2,1,0,187776.49,0,0,1,0
600,0,58,8,118723.11,1,0,0,6209.51,1,0,1,0
718,0,39,3,0.0,2,1,1,145355.11,0,1,0,0
598,0,35,8,0.0,3,0,1,88658.73,0,0,0,1
508,1,28,0,96213.82,2,1,0,147913.56,0,0,1,0
850,0,32,7,0.0,2,0,0,155227.0,0,1,0,0
693,1,45,2,116546.59,2,0,0,23140.28,1,0,1,0
708,0,23,4,71433.08,1,1,0,103697.57,0,0,1,0
629,1,31,6,0.0,2,1,0,93881.75,0,1,0,0
774,0,42,3,137781.65,1,0,0,199316.19,0,1,0,0
588,0,35,7,0.0,2,1,1,108739.15,0,0,0,1
684,1,46,0,0.0,2,1,1,36376.97,0,1,0,0
676,1,48,3,80697.44,1,0,0,101397.86,0,0,1,0
805,0,39,5,165272.13,1,1,0,14109.85,1,0,0,1
643,1,37,6,0.0,2,0,0,142454.77,0,1,0,0
534,1,36,4,120037.96,1,1,0,36275.94,0,1,0,0
640,0,33,6,84719.13,2,1,1,113048.79,0,1,0,0
845,0,28,9,0.0,2,1,1,56185.98,0,1,0,0
477,1,22,5,82559.42,2,0,0,163112.9,1,1,0,0
700,0,40,4,148571.07,1,1,0,189826.96,1,0,1,0
792,1,31,6,71269.89,2,0,1,125912.77,0,1,0,0
439,1,28,7,110976.23,2,1,0,138526.96,0,1,0,0
555,0,62,10,114822.64,1,0,1,8444.5,0,0,1,0
645,1,38,1,68079.8,1,0,1,166264.89,0,0,0,1
773,0,36,4,105858.71,1,0,1,4395.45,0,0,1,0
610,0,50,5,130554.51,3,1,0,184758.17,1,0,0,1
594,0,53,4,0.0,1,1,0,5408.74,1,1,0,0
659,0,30,8,154159.51,1,1,0,40441.1,0,0,1,0
571,0,53,2,0.0,2,1,0,28045.77,0,1,0,0
724,1,28,5,97612.12,1,1,1,96498.14,0,1,0,0
575,0,40,1,139532.34,1,1,0,181294.39,0,1,0,0
634,0,41,4,0.0,2,1,1,164549.74,0,0,0,1
599,1,34,8,0.0,2,1,1,174196.68,0,1,0,0
754,0,27,8,0.0,2,0,0,121821.16,0,0,0,1
480,1,39,5,121626.9,1,1,1,82438.13,0,0,0,1
494,0,33,1,137853.0,1,0,1,90273.85,0,1,0,0
516,0,53,1,156674.2,1,1,0,118502.34,1,0,1,0
698,1,45,5,164450.94,1,1,0,141970.02,1,0,0,1
674,0,41,4,126605.14,1,1,1,166694.93,0,0,0,1
652,1,50,8,125437.64,1,1,1,17160.94,1,0,1,0
786,1,40,6,0.0,2,0,0,41248.8,0,0,0,1
542,1,32,7,107871.72,1,1,0,125302.64,0,1,0,0
679,1,42,2,0.0,1,1,1,168294.27,0,0,0,1
751,1,54,9,156367.6,2,0,1,116179.92,0,0,1,0
582,1,33,6,0.0,2,0,1,72970.93,0,0,0,1
498,1,29,8,127864.26,1,1,1,46677.9,0,0,0,1
423,0,36,5,97665.61,1,1,0,118372.55,1,1,0,0
666,1,30,3,110153.27,1,0,1,74849.46,0,0,1,0
680,1,33,1,123082.08,1,1,0,134960.98,0,1,0,0
615,1,39,5,113193.51,2,1,1,52166.25,0,0,1,0
469,1,37,9,96776.49,1,1,1,119890.86,0,0,0,1
543,1,37,8,140894.06,2,1,1,118059.19,0,0,1,0
520,1,30,3,143396.54,2,1,1,898.51,0,1,0,0
650,1,37,9,0.0,2,1,0,17974.08,0,1,0,0
606,1,37,8,154712.58,2,1,0,89099.18,0,0,0,1
727,1,34,2,146407.11,1,1,1,72073.72,0,0,1,0
500,1,45,2,109162.82,1,1,1,126145.08,0,1,0,0
479,0,30,7,143964.36,2,1,0,41879.99,0,0,1,0
726,0,42,2,109471.79,1,0,1,175161.05,0,1,0,0
850,0,53,7,65407.16,2,0,0,182633.63,1,0,0,1
666,0,37,2,158468.76,1,0,1,93266.01,0,0,1,0
722,1,46,5,0.0,2,1,0,179908.71,0,1,0,0
599,1,33,2,51949.95,2,1,0,85045.92,0,0,1,0
571,0,30,4,85755.86,1,1,0,145115.95,0,1,0,0
630,0,21,1,85818.18,1,1,1,133102.3,0,0,0,1
705,0,37,10,0.0,2,1,1,13935.53,1,1,0,0
709,1,34,4,148375.19,2,1,1,21521.38,0,0,1,0
747,0,47,5,139914.6,4,0,1,129964.56,1,1,0,0
596,1,57,6,0.0,2,1,1,72402.0,0,0,0,1
721,1,41,2,0.0,2,1,0,168219.75,0,1,0,0
707,0,36,6,0.0,1,0,0,98810.78,0,1,0,0
493,0,48,7,0.0,2,1,0,48545.1,0,0,0,1
518,0,28,9,85146.36,1,0,0,2803.89,0,1,0,0
672,0,43,4,92599.55,2,1,1,167336.78,0,1,0,0
752,1,48,5,116060.08,1,1,0,156618.38,1,0,0,1
523,1,32,4,0.0,2,1,0,167848.02,0,0,0,1
670,1,30,3,133446.34,1,0,0,3154.95,0,0,0,1
668,0,28,1,124511.01,1,0,0,114258.18,0,0,1,0
510,0,45,10,103821.47,2,0,1,77878.62,0,1,0,0
722,1,40,6,0.0,2,1,1,111893.09,0,1,0,0
785,0,36,2,99806.85,1,0,1,36976.52,0,0,1,0
850,1,42,6,84445.68,3,0,1,60021.34,1,0,1,0
613,1,39,8,118201.41,1,1,0,23315.59,0,0,0,1
636,1,36,1,0.0,3,1,1,74048.1,1,0,0,1
659,0,32,9,0.0,2,1,1,93155.75,0,1,0,0
749,0,27,9,0.0,2,1,0,132734.87,0,1,0,0
736,1,29,4,0.0,2,0,0,51705.01,0,1,0,0
619,1,40,9,103604.31,2,0,0,140947.05,0,0,1,0
350,1,39,0,109733.2,2,0,0,123602.11,1,0,1,0
679,1,41,8,147726.98,3,1,0,172749.4,1,1,0,0
476,1,37,4,0.0,1,1,1,55775.84,1,1,0,0
457,1,42,4,126772.57,1,0,1,126106.4,0,0,1,0
553,1,32,7,64082.09,1,0,1,109159.58,0,1,0,0
799,1,35,7,0.0,2,0,1,140780.8,0,0,0,1
670,0,41,10,0.0,3,1,0,81602.02,0,1,0,0
690,0,30,5,0.0,2,0,1,78700.03,0,0,0,1
849,0,41,9,115465.28,1,1,0,103174.5,0,1,0,0
722,0,50,4,132088.59,1,1,1,128262.14,0,0,0,1
709,1,26,6,156551.63,1,0,1,4410.77,0,1,0,0
411,0,35,2,0.0,2,1,1,93825.78,0,1,0,0
677,0,72,8,0.0,2,1,1,153604.44,0,1,0,0
450,0,46,5,177619.71,1,1,0,54227.06,0,0,0,1
774,0,47,6,94722.88,1,0,1,61450.96,0,1,0,0
636,0,39,3,118336.14,1,1,0,184691.77,0,1,0,0
721,1,43,3,88798.34,1,0,0,45610.63,0,0,0,1
773,1,52,4,0.0,1,0,1,144113.42,0,1,0,0
756,1,41,2,124439.49,2,0,1,47093.11,0,0,1,0
670,0,29,9,0.0,2,1,0,27359.19,0,0,0,1
686,1,38,7,111484.88,1,1,1,76076.2,0,0,0,1
646,0,30,5,0.0,2,1,0,13935.32,0,1,0,0
732,0,61,9,94867.18,2,1,1,157527.6,1,0,1,0
778,1,33,1,0.0,2,1,0,85439.73,0,1,0,0
620,1,22,0,0.0,1,1,0,32589.45,0,1,0,0
684,0,44,2,133776.86,2,0,1,49865.04,0,0,1,0
414,1,38,8,0.0,1,0,1,77661.12,1,1,0,0
706,1,30,3,98415.37,1,1,1,110520.48,0,1,0,0
588,0,42,2,164307.77,1,1,0,48498.19,0,0,1,0
620,1,42,9,121490.05,1,1,1,29296.74,0,0,0,1
786,1,32,9,0.0,2,1,0,133112.41,0,1,0,0
607,0,39,10,0.0,3,1,0,132741.13,1,1,0,0
613,0,51,7,147262.11,1,1,1,53630.9,1,0,1,0
534,0,33,3,151233.62,1,0,0,199336.63,0,0,0,1
640,1,34,1,137523.02,1,0,0,24761.36,0,0,0,1
537,0,46,5,100727.5,1,0,1,140857.76,1,0,1,0
702,1,39,8,0.0,2,1,0,99654.13,0,0,0,1
850,1,40,9,0.0,2,0,1,119232.33,0,1,0,0
634,0,37,7,51582.5,2,1,1,184312.88,0,1,0,0
530,1,25,9,162560.32,1,1,0,64129.03,0,1,0,0
517,0,59,8,154110.99,2,1,0,101240.08,1,0,1,0
444,1,43,3,0.0,2,1,1,159131.21,0,1,0,0
640,1,33,8,81677.22,2,0,0,34925.56,0,0,1,0
714,0,35,6,126077.43,2,1,1,53954.24,0,0,1,0
561,1,24,8,143656.55,1,0,1,180932.46,0,0,0,1
772,1,30,6,99785.28,2,0,0,197238.03,0,0,1,0
519,1,39,4,111900.14,1,1,1,97577.17,0,0,0,1
595,0,39,9,136422.41,1,1,1,151757.81,0,1,0,0
742,0,29,4,0.0,2,1,1,180066.59,0,1,0,0
817,1,44,8,0.0,1,0,0,65501.91,1,1,0,0
716,0,44,3,109528.28,1,1,0,27341.63,1,1,0,0
649,0,35,4,108306.44,1,1,1,192486.24,0,1,0,0
749,0,43,1,124209.02,1,1,1,167179.48,0,0,0,1
597,1,38,6,115702.67,2,1,1,25059.05,0,0,0,1
652,0,51,3,0.0,1,1,0,173989.47,1,1,0,0
620,0,42,1,0.0,2,0,1,65565.92,0,1,0,0
731,0,30,5,0.0,2,1,0,189528.72,0,1,0,0
753,1,35,3,0.0,2,1,1,184843.77,0,1,0,0
562,1,33,6,0.0,2,1,0,111590.35,0,1,0,0
658,1,35,9,71829.34,1,1,1,68141.92,0,0,0,1
513,1,88,10,0.0,2,1,1,52952.24,0,0,0,1
609,1,39,2,139443.75,2,1,0,9234.06,0,0,0,1
493,0,37,8,142987.46,2,1,0,158840.99,0,1,0,0
656,1,36,8,97786.08,2,0,1,21478.36,0,1,0,0
850,0,41,5,0.0,2,1,1,34827.43,0,1,0,0
541,0,39,9,100116.67,1,1,1,199808.1,1,0,1,0
503,1,31,4,0.0,2,1,1,21645.06,0,0,0,1
669,1,57,5,0.0,2,1,1,56875.76,0,1,0,0
801,1,43,4,158713.08,2,0,0,98586.14,0,1,0,0
781,1,38,2,117810.79,1,0,1,65632.33,1,1,0,0
819,0,39,9,133102.92,1,1,0,27046.46,1,1,0,0
741,1,29,8,0.0,2,1,1,115994.52,0,1,0,0
752,0,38,10,101648.5,2,1,0,172001.44,0,0,1,0
714,0,24,7,0.0,2,1,0,166335.0,0,1,0,0
703,0,29,3,122084.63,1,0,1,82824.08,0,0,1,0
796,1,30,2,137262.71,2,1,0,62905.29,0,1,0,0
465,1,33,5,0.0,2,0,1,78698.09,0,1,0,0
767,1,48,9,0.0,2,0,1,175458.21,0,1,0,0
621,1,39,6,0.0,2,1,1,58883.91,0,1,0,0
729,1,26,4,97268.1,2,1,0,39356.38,0,0,1,0
596,1,20,3,187294.46,1,1,0,103456.47,0,0,0,1
641,1,50,6,153590.73,2,1,1,130910.78,0,1,0,0
755,1,43,6,165048.5,3,1,0,16929.41,1,0,1,0
719,1,28,3,106070.29,2,1,1,183893.31,0,0,1,0
606,0,41,4,132670.53,1,1,0,156476.36,1,0,1,0
785,0,36,4,135438.4,1,0,0,190627.01,0,1,0,0
594,0,38,10,0.0,2,1,0,58332.91,0,0,0,1
726,1,30,7,92847.59,1,1,0,146154.06,0,0,1,0
794,1,57,3,117056.46,1,1,0,93336.93,1,0,1,0
580,0,57,0,136820.99,1,0,1,108528.74,0,0,0,1
538,1,25,5,62482.95,1,1,1,102758.43,0,0,1,0
616,1,34,10,0.0,2,1,0,25662.27,0,1,0,0
530,0,22,7,0.0,2,1,0,104170.48,0,0,0,1
750,0,36,8,112940.07,1,0,1,9855.81,0,0,0,1
597,1,35,0,127510.99,1,1,1,155356.34,0,0,0,1
815,1,37,1,166115.42,1,1,0,67208.3,0,1,0,0
732,1,55,9,136576.02,1,0,1,3268.17,1,1,0,0
543,1,43,9,0.0,2,1,1,78858.07,0,1,0,0
697,0,49,7,195238.29,4,0,1,131083.56,1,1,0,0
525,0,23,5,0.0,2,1,0,160249.1,0,1,0,0
789,0,40,4,0.0,2,1,0,137402.27,0,0,0,1
582,1,33,2,122394.0,1,1,1,22113.93,0,0,1,0
697,1,31,3,108805.42,2,0,1,123825.83,0,0,1,0
604,0,71,10,0.0,2,1,1,129984.2,0,0,0,1
601,0,54,1,131039.97,2,1,1,199661.5,0,0,1,0
523,0,28,2,121164.11,1,1,1,59938.81,0,1,0,0
629,1,39,2,129669.32,2,1,0,82774.07,0,1,0,0
543,1,36,6,0.0,2,1,0,176728.28,0,1,0,0
736,0,30,9,0.0,2,1,0,34180.33,0,1,0,0
606,0,25,3,147386.72,3,1,0,45482.04,1,0,0,1
556,0,43,6,0.0,3,0,0,125154.57,1,1,0,0
771,0,36,5,77846.9,1,0,0,99805.99,0,0,1,0
550,1,33,4,118400.91,1,0,1,13999.64,1,0,1,0
596,1,21,4,210433.08,2,0,1,197297.77,1,1,0,0
699,1,43,2,136487.86,2,1,0,82815.93,0,0,0,1
497,1,35,7,110053.62,2,1,1,92887.06,0,0,1,0
543,1,41,6,143350.41,1,1,1,192070.16,1,0,1,0
721,1,57,1,0.0,1,1,1,195940.96,0,0,0,1
517,1,37,5,113308.84,1,0,1,31517.16,0,1,0,0
701,0,35,2,0.0,2,1,1,65765.22,0,1,0,0
631,0,22,6,139129.92,1,1,1,63747.51,0,0,1,0
583,0,42,4,0.0,2,1,0,17439.66,0,1,0,0
775,0,74,0,161371.5,1,1,1,134869.93,0,0,1,0
671,1,51,3,96891.46,1,1,0,176403.33,1,0,1,0
584,0,37,1,0.0,2,1,1,180363.56,0,1,0,0
710,1,22,8,0.0,3,1,0,107292.91,0,0,0,1
850,1,22,3,0.0,1,1,1,144385.54,0,0,0,1
679,0,36,3,0.0,2,1,1,2243.41,0,1,0,0
664,0,44,8,142989.69,1,1,1,115452.51,1,1,0,0
515,0,28,9,0.0,2,0,0,94141.75,0,1,0,0
622,1,27,9,139834.93,1,1,1,152733.89,0,0,0,1
610,1,46,5,91897.8,1,1,0,54394.28,0,0,0,1
503,1,38,1,0.0,2,1,1,95153.24,0,1,0,0
716,0,18,3,128743.8,1,0,0,197322.13,0,0,1,0
631,1,23,3,0.0,2,1,0,13813.24,0,0,0,1
718,0,67,7,0.0,3,1,1,82782.08,0,1,0,0
768,0,43,2,129264.05,2,0,0,19150.14,0,0,1,0
825,1,37,6,118050.79,1,0,1,52301.15,0,0,1,0
520,1,34,3,0.0,2,1,1,104703.96,0,1,0,0
678,1,23,10,115563.71,1,1,1,91633.53,0,0,1,0
551,1,43,7,0.0,2,1,0,178393.68,0,1,0,0
706,0,48,10,104478.12,3,0,1,158248.71,1,0,1,0
640,0,30,6,107499.7,1,1,1,187632.22,0,1,0,0
735,1,41,7,179904.0,1,1,1,137180.95,0,1,0,0
608,0,56,5,0.0,2,0,1,153810.41,0,0,0,1
705,1,41,4,72252.64,2,1,1,142514.66,0,0,1,0
573,1,33,1,160777.9,1,1,1,149536.15,0,0,0,1
606,1,40,6,119501.88,2,1,0,46774.94,0,1,0,0
605,1,52,1,63349.75,1,1,0,108887.44,0,1,0,0
592,0,41,2,138734.94,1,1,0,90020.74,0,0,0,1
707,1,42,2,16893.59,1,1,1,77502.56,0,1,0,0
638,1,44,9,77637.35,2,1,1,111346.22,0,0,0,1
586,1,46,8,106968.96,1,1,1,79366.98,1,0,1,0
663,1,26,5,141462.13,1,1,0,440.2,0,1,0,0
661,1,33,9,0.0,2,1,1,84174.81,0,1,0,0
496,1,31,5,0.0,2,1,0,93713.13,0,1,0,0
529,1,42,1,157498.9,1,1,1,82276.62,0,1,0,0
684,0,56,3,127585.98,3,1,1,80593.49,1,0,1,0
678,0,44,2,98009.13,2,0,1,31384.86,0,0,1,0
722,0,38,3,0.0,2,0,1,167984.72,0,1,0,0
439,0,32,3,138901.61,1,1,0,75685.97,0,0,0,1
754,1,34,7,0.0,2,1,1,65219.85,0,1,0,0
676,0,34,1,63095.01,1,1,1,40645.81,0,1,0,0
605,0,56,1,74129.18,2,1,1,62199.78,1,0,1,0
701,0,33,7,123870.07,1,1,0,97794.71,0,0,0,1
782,1,52,4,0.0,1,1,1,52759.82,1,0,0,1
727,0,31,2,52192.08,2,0,1,160383.47,0,1,0,0
501,0,40,2,0.0,2,0,0,141946.92,0,1,0,0
620,0,43,2,0.0,2,1,0,20670.1,0,0,0,1
691,0,33,1,128306.83,1,1,1,113580.79,0,1,0,0
564,0,33,4,135946.26,1,1,0,63170.0,0,1,0,0
662,1,26,0,0.0,2,0,1,72929.96,0,1,0,0
542,1,25,8,139330.1,1,0,0,54372.37,0,0,1,0
704,0,45,6,0.0,1,1,1,137739.45,0,1,0,0
474,1,54,3,0.0,1,1,0,108409.17,1,1,0,0
652,0,40,4,79927.36,2,1,1,33524.6,0,1,0,0
579,0,35,1,129490.36,2,0,1,8590.83,1,0,0,1
710,1,22,8,0.0,2,0,0,99645.04,0,0,0,1
576,0,36,8,166287.85,1,1,1,23305.85,0,0,1,0
597,0,39,8,162532.14,3,1,0,36051.46,1,0,1,0
693,1,31,2,0.0,2,1,1,107759.31,0,1,0,0
535,1,47,0,160729.1,1,0,1,145986.35,0,1,0,0
454,1,34,4,0.0,2,1,0,198817.72,0,1,0,0
801,0,46,6,0.0,2,1,1,170008.74,0,0,0,1
786,1,29,7,80895.44,2,1,0,64945.57,0,0,0,1
824,1,26,7,146266.0,1,1,0,21903.62,1,1,0,0
741,1,38,4,128015.83,1,1,0,58440.43,0,0,1,0
642,1,32,3,0.0,2,1,1,88698.83,0,1,0,0
667,0,27,3,106116.5,2,1,0,3674.71,0,0,1,0
644,0,51,4,95560.04,1,0,0,72628.84,1,0,1,0
590,1,41,1,89086.31,1,1,0,24499.97,0,1,0,0
650,0,32,4,79450.09,1,1,1,118324.75,0,0,0,1
561,1,43,4,0.0,4,0,0,18522.91,1,1,0,0
509,1,29,1,0.0,2,1,0,69113.14,0,0,0,1
850,1,37,2,0.0,2,1,0,119969.99,0,0,0,1
494,0,41,2,69974.66,2,1,0,188426.13,1,0,0,1
690,0,26,2,0.0,2,1,1,93255.85,0,0,0,1
542,0,42,1,0.0,1,1,1,178256.58,1,1,0,0
652,1,36,9,150956.71,1,0,0,72350.17,0,0,1,0
486,1,62,9,118356.89,2,1,0,168034.83,1,0,1,0
677,0,25,3,0.0,2,1,0,179608.96,0,1,0,0
652,0,38,6,123081.84,2,1,1,188657.97,0,0,0,1
622,1,42,9,115766.26,1,0,0,72155.85,1,0,1,0
745,0,28,1,111071.36,1,1,0,73275.96,1,0,1,0
548,1,49,9,108437.89,1,0,0,127022.87,1,0,1,0
591,1,30,8,124857.69,2,0,0,50485.7,0,0,0,1
665,0,34,5,67816.72,1,1,1,29641.58,0,1,0,0
602,0,42,1,138912.17,1,1,1,139494.75,0,0,0,1
603,1,46,2,0.0,2,1,0,174478.54,0,0,0,1
688,0,46,3,0.0,2,0,1,104902.68,0,0,0,1
586,1,27,5,130231.8,2,1,1,192427.16,0,1,0,0
497,0,29,4,85646.81,1,0,0,63233.02,1,1,0,0
696,1,40,3,153639.11,1,1,1,138351.68,0,0,0,1
769,0,45,5,126674.81,1,1,0,124118.71,1,0,1,0
850,0,40,4,97990.49,2,0,0,106691.02,0,0,1,0
707,1,29,4,0.0,2,1,0,139953.94,0,1,0,0
461,0,34,5,63663.93,1,0,1,167784.28,0,0,1,0
717,0,41,3,135756.96,1,1,1,103706.41,0,1,0,0
628,1,39,6,0.0,2,0,0,134441.6,0,1,0,0
465,1,33,8,0.0,2,1,0,177668.55,0,1,0,0
553,0,39,1,142876.98,2,1,0,44363.42,0,0,0,1
741,1,50,1,78737.61,1,1,1,13018.96,0,0,0,1
673,1,51,8,79563.36,2,1,1,172200.91,0,1,0,0
630,1,28,9,0.0,2,0,0,32599.35,0,1,0,0
785,0,34,9,70302.48,1,1,1,68600.36,0,1,0,0
600,0,39,7,88477.36,2,1,0,58632.37,0,0,1,0
717,0,64,10,98362.35,2,1,1,21630.21,0,0,1,0
575,1,36,1,0.0,1,0,1,94570.56,0,1,0,0
601,1,28,6,0.0,2,1,0,14665.28,0,0,0,1
638,1,46,9,139859.54,1,1,0,38967.29,0,1,0,0
567,0,37,7,0.0,2,1,1,28690.9,0,1,0,0
649,0,36,2,0.0,2,0,1,75035.48,0,1,0,0
605,1,39,10,105317.73,2,1,0,138021.36,0,0,0,1
733,1,40,5,125725.02,2,1,1,50783.1,0,0,1,0
807,0,40,1,134590.21,1,1,1,46253.65,0,0,1,0
656,1,50,7,0.0,2,0,1,72143.44,0,1,0,0
674,0,44,4,131593.85,1,0,1,171345.02,1,0,1,0
527,1,33,9,132168.28,1,0,0,98734.15,0,0,0,1
670,0,45,9,104930.38,1,1,0,155921.81,1,1,0,0
710,0,24,2,110407.44,2,0,0,15832.43,1,0,1,0
594,0,34,7,141525.55,1,0,0,9443.15,0,1,0,0
590,1,36,6,92340.69,2,1,1,174667.58,0,0,1,0
764,1,41,7,0.0,2,0,0,134878.34,0,1,0,0
615,1,42,4,0.0,3,0,1,120321.09,0,0,0,1
705,1,25,0,97544.29,1,0,1,59887.15,0,1,0,0
700,1,54,1,79415.67,1,0,1,139735.54,0,0,0,1
794,1,35,6,0.0,2,1,1,68730.91,0,1,0,0
438,1,31,8,78398.69,1,1,0,44937.01,0,0,1,0
562,1,41,5,165445.04,2,1,0,85787.31,0,0,0,1
756,1,62,3,0.0,1,1,1,11199.04,1,1,0,0
608,0,30,8,0.0,2,1,0,128875.86,0,1,0,0
654,1,36,2,112262.84,1,1,0,12873.39,0,1,0,0
427,1,37,5,0.0,2,1,1,121485.1,0,1,0,0
651,0,24,7,40224.7,1,1,1,178341.33,0,0,1,0
486,1,63,9,97009.15,1,1,1,85101.0,0,1,0,0
684,1,32,3,102630.13,2,1,1,127433.47,0,0,1,0
584,1,33,3,0.0,2,0,1,59103.13,0,1,0,0
563,0,34,6,139810.34,1,1,1,152417.79,0,1,0,0
750,1,22,5,0.0,2,0,1,105125.65,0,1,0,0
679,1,39,2,146186.28,2,1,1,193974.47,0,0,1,0
714,1,44,7,0.0,1,0,1,6923.11,0,0,0,1
682,0,48,7,0.0,2,1,0,65069.03,0,1,0,0
664,1,40,9,0.0,2,1,0,194767.3,0,1,0,0
745,0,31,3,124328.84,1,1,1,140451.52,0,0,0,1
818,0,49,2,0.0,1,0,1,192298.84,1,1,0,0
638,0,34,7,0.0,2,0,0,3946.29,0,0,0,1
635,0,27,8,127471.56,1,1,1,152916.05,1,1,0,0
741,0,42,9,121056.63,2,1,0,39122.58,0,0,0,1
850,1,35,7,110349.82,1,0,0,126355.8,0,0,0,1
622,1,35,8,0.0,2,1,1,131772.51,0,1,0,0
